# Observed Ly-alpha forest Statistics extracted from KODIAQ-DR2 Sample
# Column-00 -->> Mean Redshift of the statistics [zmin,zmax] = [zmean-0.1, zmean+0.1]
# Column-01 -->> Wavelet Scale (sn) in km/s
# Column-02 -->> Log10  of the Wavelet amplitude
# Column-03 -->> Normalized probability distribution function of log-wavelet amplitude
# Column-04 -->> Unicertainty (1 sigma) in PDF of log-wavelet amplitude
# 
2.00	 70.00	 1.3750e+00	 7.2189e-06	 2.6246e-05
2.00	 70.00	 1.6250e+00	 1.0757e-07	 3.9637e-07
2.00	 70.00	 1.8750e+00	 3.8593e-10	 1.4259e-09
2.00	 80.00	 -9.1250e+00	 2.7211e-10	 1.0064e-09
2.00	 80.00	 -8.8750e+00	 8.2170e-08	 3.0392e-07
2.00	 80.00	 -8.6250e+00	 2.7421e-06	 1.0142e-05
2.00	 80.00	 -8.3750e+00	 1.0112e-05	 3.7401e-05
2.00	 80.00	 -8.1250e+00	 4.1211e-06	 1.5242e-05
2.00	 80.00	 -7.8750e+00	 1.9667e-07	 6.8659e-07
2.00	 80.00	 -7.6250e+00	 3.5126e-07	 1.2957e-06
2.00	 80.00	 -7.3750e+00	 3.2066e-06	 1.1859e-05
2.00	 80.00	 -7.1250e+00	 8.5270e-06	 3.1414e-05
2.00	 80.00	 -6.8750e+00	 7.7606e-06	 2.4602e-05
2.00	 80.00	 -6.6250e+00	 1.1376e-05	 2.7583e-05
2.00	 80.00	 -6.3750e+00	 3.1137e-05	 5.8491e-05
2.00	 80.00	 -6.1250e+00	 8.3163e-05	 1.3166e-04
2.00	 80.00	 -5.8750e+00	 1.5615e-04	 1.9982e-04
2.00	 80.00	 -5.6250e+00	 2.3638e-04	 3.0033e-04
2.00	 80.00	 -5.3750e+00	 3.6443e-04	 4.1542e-04
2.00	 80.00	 -5.1250e+00	 5.2158e-04	 5.1023e-04
2.00	 80.00	 -4.8750e+00	 9.0574e-04	 8.6586e-04
2.00	 80.00	 -4.6250e+00	 1.6761e-03	 1.5999e-03
2.00	 80.00	 -4.3750e+00	 2.9915e-03	 2.4313e-03
2.00	 80.00	 -4.1250e+00	 4.9617e-03	 3.8608e-03
2.00	 80.00	 -3.8750e+00	 8.1010e-03	 6.3541e-03
2.00	 80.00	 -3.6250e+00	 1.4560e-02	 1.1514e-02
2.00	 80.00	 -3.3750e+00	 2.4332e-02	 1.9355e-02
2.00	 80.00	 -3.1250e+00	 3.7279e-02	 2.5860e-02
2.00	 80.00	 -2.8750e+00	 5.7714e-02	 3.3116e-02
2.00	 80.00	 -2.6250e+00	 9.1710e-02	 4.4171e-02
2.00	 80.00	 -2.3750e+00	 1.3663e-01	 5.5290e-02
2.00	 80.00	 -2.1250e+00	 1.8600e-01	 5.7355e-02
2.00	 80.00	 -1.8750e+00	 2.4654e-01	 5.3255e-02
2.00	 80.00	 -1.6250e+00	 3.1711e-01	 5.1447e-02
2.00	 80.00	 -1.3750e+00	 3.9320e-01	 5.4727e-02
2.00	 80.00	 -1.1250e+00	 4.6033e-01	 6.1542e-02
2.00	 80.00	 -8.7500e-01	 4.9033e-01	 7.3006e-02
2.00	 80.00	 -6.2500e-01	 4.9080e-01	 8.0335e-02
2.00	 80.00	 -3.7500e-01	 4.3140e-01	 6.4288e-02
2.00	 80.00	 -1.2500e-01	 3.1723e-01	 4.7589e-02
2.00	 80.00	 1.2500e-01	 1.8272e-01	 2.9118e-02
2.00	 80.00	 3.7500e-01	 7.5506e-02	 2.1166e-02
2.00	 80.00	 6.2500e-01	 2.1705e-02	 1.2113e-02
2.00	 80.00	 8.7500e-01	 4.1881e-03	 4.9242e-03
2.00	 80.00	 1.1250e+00	 6.3717e-04	 1.4342e-03
2.00	 80.00	 1.3750e+00	 6.3555e-05	 1.7606e-04
2.00	 80.00	 1.6250e+00	 2.1608e-06	 6.2835e-06
2.00	 80.00	 1.8750e+00	 2.0582e-08	 5.8972e-08
2.00	 90.00	 -7.1250e+00	 1.7623e-10	 6.5093e-10
2.00	 90.00	 -6.8750e+00	 2.2109e-08	 8.1356e-08
2.00	 90.00	 -6.6250e+00	 7.7331e-07	 2.7974e-06
2.00	 90.00	 -6.3750e+00	 8.2464e-06	 2.7213e-05
2.00	 90.00	 -6.1250e+00	 3.4754e-05	 8.6748e-05
2.00	 90.00	 -5.8750e+00	 6.9504e-05	 1.3287e-04
2.00	 90.00	 -5.6250e+00	 1.1810e-04	 1.6431e-04
2.00	 90.00	 -5.3750e+00	 2.1358e-04	 2.3745e-04
2.00	 90.00	 -5.1250e+00	 3.3725e-04	 3.5477e-04
2.00	 90.00	 -4.8750e+00	 5.3776e-04	 4.9085e-04
2.00	 90.00	 -4.6250e+00	 1.0592e-03	 9.4942e-04
2.00	 90.00	 -4.3750e+00	 1.8732e-03	 1.7367e-03
2.00	 90.00	 -4.1250e+00	 3.1704e-03	 2.6171e-03
2.00	 90.00	 -3.8750e+00	 5.5247e-03	 3.9226e-03
2.00	 90.00	 -3.6250e+00	 9.8688e-03	 6.6886e-03
2.00	 90.00	 -3.3750e+00	 1.8378e-02	 1.2849e-02
2.00	 90.00	 -3.1250e+00	 3.0393e-02	 2.0372e-02
2.00	 90.00	 -2.8750e+00	 4.7771e-02	 2.6265e-02
2.00	 90.00	 -2.6250e+00	 7.5246e-02	 3.3970e-02
2.00	 90.00	 -2.3750e+00	 1.1446e-01	 4.5080e-02
2.00	 90.00	 -2.1250e+00	 1.6055e-01	 5.0848e-02
2.00	 90.00	 -1.8750e+00	 2.1531e-01	 5.0382e-02
2.00	 90.00	 -1.6250e+00	 2.8594e-01	 4.9535e-02
2.00	 90.00	 -1.3750e+00	 3.5957e-01	 4.1167e-02
2.00	 90.00	 -1.1250e+00	 4.2075e-01	 4.7184e-02
2.00	 90.00	 -8.7500e-01	 4.5842e-01	 6.3018e-02
2.00	 90.00	 -6.2500e-01	 4.7974e-01	 6.3201e-02
2.00	 90.00	 -3.7500e-01	 4.6888e-01	 6.2583e-02
2.00	 90.00	 -1.2500e-01	 3.9187e-01	 5.4655e-02
2.00	 90.00	 1.2500e-01	 2.6046e-01	 3.2969e-02
2.00	 90.00	 3.7500e-01	 1.3232e-01	 2.1111e-02
2.00	 90.00	 6.2500e-01	 4.5360e-02	 1.4544e-02
2.00	 90.00	 8.7500e-01	 9.9315e-03	 8.7512e-03
2.00	 90.00	 1.1250e+00	 1.6428e-03	 3.4246e-03
2.00	 90.00	 1.3750e+00	 2.0237e-04	 5.8395e-04
2.00	 90.00	 1.6250e+00	 1.1129e-05	 3.4890e-05
2.00	 90.00	 1.8750e+00	 2.0684e-07	 6.8322e-07
2.00	 90.00	 2.1250e+00	 1.2362e-09	 4.2602e-09
2.00	 100.00	 -7.3750e+00	 1.9909e-09	 7.3622e-09
2.00	 100.00	 -7.1250e+00	 2.1733e-07	 8.0066e-07
2.00	 100.00	 -6.8750e+00	 4.1563e-06	 1.4675e-05
2.00	 100.00	 -6.6250e+00	 1.6325e-05	 4.6880e-05
2.00	 100.00	 -6.3750e+00	 1.8547e-05	 3.8572e-05
2.00	 100.00	 -6.1250e+00	 1.3009e-05	 3.5586e-05
2.00	 100.00	 -5.8750e+00	 2.1567e-05	 3.9949e-05
2.00	 100.00	 -5.6250e+00	 6.8594e-05	 1.0223e-04
2.00	 100.00	 -5.3750e+00	 1.4993e-04	 1.9601e-04
2.00	 100.00	 -5.1250e+00	 2.4903e-04	 2.8684e-04
2.00	 100.00	 -4.8750e+00	 4.0885e-04	 3.1506e-04
2.00	 100.00	 -4.6250e+00	 6.8465e-04	 4.6375e-04
2.00	 100.00	 -4.3750e+00	 1.2881e-03	 8.5994e-04
